subject,stem,alpha,full_path,low_path,is_phantom
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_320,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_320.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_320_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_320,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_320.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_320_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_320,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_320.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_320_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_322,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_322.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_322_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_322,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_322.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_322_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_322,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_322.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_322_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_322,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_322.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_322_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_323,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_323.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_323_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_323,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_323.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_323_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_323,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_323.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_323_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_323,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_323.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_323_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_325,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_325.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_325_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_325,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_325.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_325_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_325,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_325.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_325_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_325,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_325.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_325_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_326,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_326.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_326_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_326,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_326.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_326_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_326,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_326.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_326_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_326,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_326.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_326_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_327,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_327.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_327_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_327,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_327.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_327_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_327,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_327.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_327_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_327,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_327.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_327_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_328,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_328.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_328_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_328,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_328.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_328_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_328,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_328.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_328_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_328,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_328.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_328_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_329,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_329.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_329_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_329,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_329.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_329_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_329,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_329.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_329_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_329,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_329.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_329_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_332,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_332.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_332_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_332,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_332.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_332_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_332,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_332.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_332_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_332,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_332.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_332_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_335,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_335.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_335_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_335,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_335.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_335_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_335,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_335.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_335_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_335,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_335.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_335_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_337,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_337.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_337_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_337,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_337.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_337_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_337,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_337.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_337_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_337,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_337.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_337_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_338,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_338.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_338_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_338,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_338.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_338_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_338,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_338.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_338_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_338,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_338.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_338_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_339,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_339.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_339_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_339,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_339.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_339_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_339,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_339.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_339_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_339,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_339.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_339_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_340,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_340.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_340_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_340,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_340.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_340_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_340,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_340.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_340_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_340,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_340.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_340_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_345,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_345.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_345_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_345,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_345.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_345_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_345,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_345.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_345_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_345,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_345.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_345_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_346,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_346.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_346_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_346,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_346.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_346_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_346,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_346.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_346_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_346,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_346.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_346_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_349,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_349.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_349_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_349,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_349.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_349_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_349,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_349.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_349_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_349,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_349.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_349_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_351,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_351.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_351_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_351,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_351.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_351_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_351,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_351.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_351_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_351,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_351.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_351_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_355,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_355.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_355_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_355,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_355.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_355_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_355,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_355.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_355_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_355,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_355.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_355_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_358,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_358.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_358_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_358,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_358.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_358_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_358,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_358.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_358_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_358,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_358.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_358_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_361,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_361.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_361_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_361,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_361.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_361_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_361,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_361.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_361_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_361,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_361.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_361_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_362,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_362.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_362_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_362,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_362.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_362_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_362,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_362.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_362_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_362,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_362.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_362_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_363,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_363.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_363_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_363,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_363.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_363_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_363,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_363.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_363_uldl_020p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_363,0.01,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_363.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Mouse_shaped_phantom_EnIm1_Frame_363_uldl_010p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_364,0.1,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_364.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Mouse_shaped_phantom_EnIm1_Frame_364_uldl_100p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_364,0.05,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_364.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Mouse_shaped_phantom_EnIm1_Frame_364_uldl_050p.dcm,True
Mouse_shaped,Mouse_shaped_phantom_EnIm1_Frame_364,0.02,D:\new data_back\PET_Combined_All\Mouse_shaped_phantom_EnIm1_Frame_364.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Mouse_shaped_phantom_EnIm1_Frame_364_uldl_020p.dcm,True
